user_id,age,income,clicks,purchase_amount,session_duration,content_variety,engagement_score,num_transactions,avg_monthly_spend,avg_cart_value,browsing_depth,revisit_rate,scroll_activity,time_on_site,interaction_count,preferred_price_range,discount_usage_rate,wishlist_size,product_views,repeat_purchase_gap (days),churn_risk_score,loyalty_index,screen_brightness,battery_percentage,cart_abandonment_count,browser_version,background_app_count,session_inactivity_duration,network_jitter,region_code,subscriber,label
U1219,,22949,12,500.0,5.41,0.45673,48.33777,7,288.53,50.82,7,0.356,14,0.0,9,506.35,0.246,7,66,106.0,0.5376870344771444,22.0,3.2,88.0,8,2.71.72,7,0.91,1.0,X123,True,user_3
U1030,33,21609,11,500.0,19.34,0.35948,38.25218,4,190.76,165.07,13,0.285,71,28.0,13,654.23,0.267,5,48,123.0,0.5998202323877018,17.0,1.5,24.0,7,4.11.92,12,27.64,47.0,E946,False,user_2
U2341,46,26688,13,500.0,42.54,0.23549,29.66662,7,213.71,30.38,22,0.318,135,37.0,10,554.29,0.374,0,65,129.0,0.7541800059496132,17.0,1.4,15.0,2,3.80.35,5,23.7,17.0,X789,True,user_3
U7852,29,14286,7,761.21,37.59,0.36824,34.93545,4,543.85,146.46,23,0.23,128,30.0,20,801.97,0.252,0,49,124.0,0.6216368992427073,17.0,3.4,48.0,4,5.83.71,8,8.66,2.0,Z281,False,user_1
U9526,42,37673,17,1955.17,36.09,0.59598,53.91714,6,415.65,425.89,24,0.355,103,54.0,15,1992.3,0.616,4,67,104.0,0.4208052332224349,25.0,3.4,63.0,6,6.31.11,9,19.16,62.0,U399,False,user_1
U7837,43,16879,9,500.0,0.0,0.57426,54.99886,7,154.18,95.73,1,0.343,13,0.0,9,708.4,0.266,5,48,92.0,0.45597182170347145,17.0,4.1,58.0,6,5.39.57,9,13.89,0.0,C412,True,user_2
U2956,,23324,11,500.0,45.92,0.82217,80.37041,7,126.75,57.89,27,0.465,127,31.0,28,495.59,0.267,4,53,79.0,0.1411846865160658,26.0,4.1,69.0,5,5.28.06,12,6.2,41.0,X789,False,user_1
U3589,37,29763,14,2485.47,16.41,0.77877,76.04767,2,2314.53,1000.0,13,0.456,42,26.0,10,2501.86,0.578,4,68,77.0,0.216871459731515,48.0,2.9,92.0,4,8.08.55,11,3.31,51.0,K739,False,user_1
U2401,30,13072,8,500.0,33.8,0.17697,21.3102,3,213.81,132.25,16,0.246,103,22.0,11,510.48,0.162,4,30,149.0,0.7973288991253399,15.0,2.8,13.0,6,6.46.09,4,17.72,9.0,S383,False,user_1
U7568,35,22424,11,500.0,17.08,0.4627,45.14889,2,207.14,265.14,12,0.376,63,31.0,18,303.4,0.304,4,51,116.0,0.5779131213224458,18.0,2.7,96.0,8,3.46.88,10,1.02,17.0,S921,False,user_2
U8450,36,30301,15,949.51,42.47,0.81463,80.21616,7,491.98,106.21,25,0.503,119,42.0,15,958.81,0.459,6,74,65.0,0.19634167859600873,33.0,4.8,18.0,6,9.30.67,11,24.07,68.0,X123,False,user_3
U0890,62,16203,8,2376.55,56.97,0.51941,50.45509,5,570.06,455.91,34,0.269,181,44.0,31,2478.18,0.477,5,38,108.0,0.4592783554554196,21.0,3.8,93.0,7,2.47.08,8,19.81,1.0,W305,False,user_1
U1419,32,23820,10,543.89,10.74,0.50304,54.81299,6,151.85,124.47,6,0.369,35,19.0,6,595.37,0.322,1,56,98.0,0.43838199440950276,21.0,2.5,76.0,7,4.86.09,4,19.5,17.0,D844,False,user_2
U4551,,28820,13,500.0,12.35,0.36968,43.22394,3,222.36,182.73,11,0.28,42,18.0,7,651.11,0.358,1,54,134.0,0.5410381592034298,16.0,3.9,82.0,1,3.44.64,7,16.3,29.0,X456,False,user_3
U9231,39,24790,13,632.51,15.18,0.56887,55.99113,6,83.31,78.24,10,0.398,32,0.0,21,711.07,0.381,6,51,91.0,0.43618268957162504,23.0,3.3,88.0,2,7.99.61,4,18.5,29.0,T316,False,user_2
U0487,33,29520,14,500.0,53.84,0.86259,83.19645,6,34.16,119.01,31,0.56,155,53.0,24,550.2,0.302,2,49,52.0,0.1432252986313174,27.0,3.4,13.0,4,3.77.63,11,27.52,28.0,H895,False,user_1
U2554,30,25526,11,4077.4,71.56,0.95516,100.0,10,958.99,471.61,40,0.625,213,75.0,34,4166.28,0.735,0,56,31.0,0.0,43.0,4.7,67.0,6,5.54.48,8,16.74,40.0,U446,True,user_1
U8817,25,10000,4,500.0,16.1,0.54167,58.61525,7,263.29,24.95,11,0.35,53,19.0,7,536.48,0.157,5,27,97.0,0.36977500009826364,19.0,3.5,36.0,4,1.03.34,8,8.31,57.0,K105,True,user_2
U4733,36,20053,11,500.0,10.5,0.47736,50.87822,6,163.47,78.5,6,0.325,19,9.0,6,471.94,0.257,4,43,118.0,0.4176843922089597,15.0,4.6,39.0,5,7.12.45,11,21.68,25.0,B814,False,user_2
U3492,,10000,3,500.0,8.02,0.40382,37.91573,3,268.64,148.28,7,0.223,4,15.0,0,487.15,0.127,1,2,123.0,0.6640936189257107,12.0,3.2,54.0,4,3.75.85,10,10.07,2.0,X789,False,user_3
U8240,38,17305,8,500.0,0.0,0.45235,38.98947,4,306.08,83.12,2,0.339,0,6.0,9,261.7,0.164,1,58,126.0,0.6387369198621188,21.0,4.1,61.0,1,8.33.77,13,25.96,4.0,X038,False,user_2
U1693,,29263,14,500.0,26.28,0.3008,32.59697,8,130.78,43.36,14,0.198,90,27.0,17,659.51,0.416,6,82,134.0,0.6248897358773816,12.0,3.2,71.0,2,1.29.88,8,13.21,15.0,Z001,False,user_3
U1733,,23679,12,500.0,43.61,0.16692,19.29689,5,171.67,77.74,26,0.233,144,41.0,19,480.17,0.307,0,73,150.0,0.8330616247875614,14.0,3.3,62.0,6,5.92.66,12,8.0,13.0,X456,False,user_3
U1453,39,22881,10,500.0,0.68,0.47247,47.14004,10,389.95,39.57,2,0.277,0,2.0,7,395.65,0.26,3,53,118.0,0.5302948200224749,17.0,2.8,24.0,4,5.32.35,13,2.33,7.0,F040,False,user_2
U8344,33,19236,8,500.0,8.66,0.6109,57.88744,3,194.89,184.93,3,0.44,27,3.0,6,463.37,0.26,3,47,96.0,0.3694465880048214,24.0,3.7,37.0,8,1.81.31,7,10.01,4.0,R550,False,user_2
U1074,,27213,12,500.0,34.71,0.24346,26.81805,2,29.74,172.96,21,0.295,98,24.0,11,675.72,0.305,5,57,147.0,0.6897994589770443,16.0,1.5,86.0,6,1.67.61,15,15.54,66.0,X123,True,user_3
U6467,,18820,7,3696.52,69.05,0.72136,73.70211,7,1066.65,427.66,40,0.478,225,58.0,27,3703.7,0.473,0,20,67.0,0.2570169569556964,39.0,3.8,72.0,4,9.14.78,12,2.39,22.0,F831,False,user_1
U1086,,26218,13,500.0,43.91,0.18292,21.64126,5,484.99,140.1,29,0.196,128,43.0,18,525.7,0.303,5,51,144.0,0.8132346774412482,14.0,3.2,47.0,5,8.18.76,15,29.29,29.0,X456,True,user_3
U7028,,21580,12,500.0,51.76,0.13375,19.25124,5,615.84,126.89,33,0.229,163,43.0,26,708.62,0.195,2,60,149.0,0.8312530010473181,20.0,4.0,25.0,8,5.89.13,5,18.17,14.0,Z001,False,user_3
U4738,31,16633,8,2556.38,45.48,0.69043,71.77302,5,863.28,532.46,31,0.458,130,44.0,15,2639.92,0.434,0,49,74.0,0.26072266253116894,33.0,1.2,84.0,4,9.58.79,4,22.99,18.0,Z985,True,user_1
U2659,22,30020,15,500.0,10.08,0.39437,37.09993,9,55.47,45.92,8,0.217,19,23.0,7,471.18,0.429,0,73,132.0,0.6473718292976909,12.0,2.3,26.0,6,4.26.65,9,2.37,29.0,E664,False,user_2
U1723,38,10990,6,500.0,65.52,0.04671,0.0,8,361.33,118.65,38,0.067,208,63.0,21,330.02,0.128,8,36,180.0,0.9934930044812192,4.0,3.4,91.0,5,6.82.93,9,12.18,7.0,S402,True,user_1
U6773,44,21488,11,500.0,44.73,0.12451,16.72682,7,220.54,69.76,25,0.224,150,46.0,16,563.9,0.304,2,54,156.0,0.8033349681281982,16.0,3.0,45.0,4,4.19.82,15,11.62,66.0,W366,False,user_1
U7627,34,13939,8,500.0,4.35,0.49789,50.26398,7,153.78,73.18,7,0.261,0,2.0,1,432.18,0.157,3,43,118.0,0.5357818565504978,15.0,1.6,67.0,11,2.89.74,8,20.13,0.0,B951,False,user_2
U5806,44,23678,11,500.0,47.44,0.19496,15.82386,6,113.42,153.94,26,0.219,159,61.0,23,565.99,0.286,0,62,161.0,0.8479914261372246,11.0,1.4,24.0,5,8.62.32,12,14.16,29.0,O587,False,user_1
U5094,37,23506,10,500.0,8.96,0.59614,56.77435,5,113.71,49.14,10,0.389,12,26.0,2,495.18,0.241,0,63,90.0,0.4526900824668409,19.0,2.7,17.0,2,5.76.09,5,7.52,27.0,X456,False,user_3
U5002,,13013,4,500.0,43.69,0.16102,20.17614,4,96.75,97.03,28,0.21,96,39.0,5,540.88,0.211,3,22,151.0,0.7543294046986758,12.0,2.8,25.0,2,1.76.71,14,22.45,4.0,Z999,True,user_3
U8719,,26746,13,500.0,49.51,0.17686,20.45707,6,275.67,71.96,28,0.212,148,57.0,25,589.59,0.385,0,84,155.0,0.7746428724647274,11.0,2.6,57.0,6,4.64.90,14,20.83,33.0,X123,True,user_3
U3780,37,17906,9,500.0,52.79,0.74325,73.75234,10,175.82,10.96,32,0.468,165,74.0,20,327.07,0.239,6,42,75.0,0.29528247102837646,24.0,4.8,69.0,1,5.59.86,9,12.27,5.0,T185,False,user_1
U8242,23,21543,10,3235.82,46.8,0.77211,77.29648,7,1037.78,286.6,28,0.504,117,35.0,20,3248.69,0.566,8,63,61.0,0.21580746992476985,34.0,2.0,49.0,3,7.28.18,12,26.28,17.0,E340,False,user_1
U1132,,24972,11,500.0,42.96,0.12687,9.58317,3,119.97,179.25,25,0.018,99,53.0,14,498.18,0.326,0,60,163.0,0.895252590469965,2.0,3.9,79.0,7,1.67.91,11,4.22,10.0,V648,False,user_1
U7377,31,11033,4,688.9,47.15,0.91654,100.0,11,601.82,40.43,26,0.522,134,30.0,12,717.69,0.167,0,1,28.0,0.0,33.0,1.9,17.0,7,9.29.22,10,15.42,1.0,R806,True,user_1
U9545,,15768,8,500.0,15.07,0.47142,46.95025,9,167.88,41.95,10,0.319,35,15.0,0,550.44,0.273,0,54,108.0,0.5383721090145064,17.0,1.4,94.0,4,8.74.27,15,25.49,28.0,Z001,True,user_3
U1711,37,36656,17,500.0,16.05,0.54266,52.02571,7,566.21,99.01,12,0.312,68,15.0,9,515.2,0.391,0,75,104.0,0.4365766572927642,21.0,3.6,61.0,8,4.17.10,15,21.19,11.0,N104,False,user_2
U2027,42,22543,10,4440.05,50.56,0.91092,93.45008,11,961.17,348.23,32,0.601,151,33.0,15,4375.26,0.591,4,47,53.0,0.08013017232305739,40.0,4.4,35.0,4,3.89.57,6,15.78,7.0,I004,True,user_2
U4615,,22778,12,500.0,14.58,0.43783,42.69005,6,546.48,72.59,11,0.338,54,25.0,12,387.06,0.232,7,68,113.0,0.5333850771773094,21.0,2.5,56.0,6,4.74.34,11,2.84,73.0,Z999,True,user_3
U6126,40,15940,8,500.0,0.0,0.49546,50.26552,5,173.17,109.24,1,0.335,3,1.0,3,341.23,0.24,0,32,93.0,0.4889687635683345,17.0,3.3,45.0,8,2.79.34,11,1.04,1.0,B274,False,user_2
U9171,,17855,7,897.93,57.56,0.16673,20.61247,9,150.4,133.99,34,0.209,196,48.0,17,909.9,0.249,0,34,137.0,0.8568761879409267,11.0,3.6,81.0,8,1.05.58,15,20.09,27.0,N671,False,user_1
U4895,40,27693,13,500.0,38.65,0.81519,83.03378,6,124.87,76.09,20,0.525,102,42.0,2,552.67,0.332,0,71,61.0,0.18429338286933988,28.0,3.7,30.0,6,1.05.24,6,13.13,8.0,C775,False,user_1
U7641,29,11236,6,500.0,2.05,0.45052,52.63381,7,230.04,82.35,1,0.325,4,11.0,5,465.8,0.15,0,21,97.0,0.45980368978617164,22.0,3.5,63.0,4,9.27.89,12,12.53,38.0,M701,False,user_2
U3785,,26124,12,500.0,32.69,0.15273,26.60771,5,193.32,115.49,19,0.296,74,15.0,17,583.07,0.32,7,57,142.0,0.768195856770294,14.0,4.6,74.0,5,5.64.30,10,11.73,11.0,X456,False,user_3
U5443,48,17677,8,500.0,67.2,0.03454,0.0,3,368.06,120.15,39,0.083,213,36.0,30,488.55,0.281,3,36,175.0,0.9710600279313736,8.0,1.9,97.0,1,5.28.77,4,5.21,54.0,I775,False,user_1
U2234,32,15630,8,500.0,47.82,0.16994,17.20023,8,287.81,27.49,31,0.074,160,47.0,15,491.44,0.283,0,49,153.0,0.7885489900908321,6.0,4.0,11.0,3,9.70.11,6,16.81,31.0,X456,False,user_3
U5480,,16756,9,500.0,36.67,0.22091,22.87955,3,70.53,149.55,22,0.207,123,29.0,21,356.18,0.169,4,60,143.0,0.7566165660421074,11.0,4.8,63.0,5,4.17.16,4,11.4,20.0,X789,False,user_3
U8951,,22027,12,500.0,41.98,0.23583,24.85134,6,84.2,89.96,24,0.247,124,55.0,21,455.66,0.317,10,48,138.0,0.7954336343878217,12.0,2.5,38.0,6,1.84.63,7,2.2,11.0,Z001,True,user_3
U3452,30,20961,12,500.0,74.72,0.04092,0.0,3,264.96,206.34,42,0.165,201,71.0,28,592.07,0.269,2,60,180.0,1.0,13.0,4.2,40.0,6,7.27.31,14,27.85,64.0,O199,False,user_1
U8665,36,18941,10,500.0,30.23,0.20618,25.46122,6,330.14,74.48,20,0.21,89,33.0,10,639.75,0.178,1,44,151.0,0.7255211749719126,9.0,3.5,44.0,4,6.43.22,6,14.99,52.0,P625,True,user_1
U8466,,26085,13,881.85,39.81,0.79557,73.31856,8,541.67,51.84,24,0.448,109,38.0,16,862.82,0.374,5,65,75.0,0.25545673084827697,26.0,2.2,35.0,1,7.71.63,10,7.49,16.0,Z999,False,user_3
U6113,36,16770,7,500.0,54.33,0.10437,8.44234,6,190.23,104.91,30,0.063,176,39.0,30,586.71,0.31,5,52,180.0,0.9323892555519596,7.0,2.7,54.0,2,2.91.86,9,21.12,18.0,J270,False,user_1
U9003,41,19898,9,500.0,10.19,0.47672,52.39257,12,252.83,24.37,9,0.424,24,10.0,15,641.44,0.212,5,48,92.0,0.5732012252329185,26.0,4.5,26.0,4,1.63.62,7,25.49,54.0,Q641,False,user_2
U8400,,20750,10,715.89,49.6,0.85098,82.87366,4,772.61,220.8,31,0.529,142,36.0,18,622.15,0.268,2,44,54.0,0.16175978269250532,38.0,3.0,85.0,7,7.38.33,8,8.99,28.0,Z999,False,user_3
U6836,33,18502,11,500.0,73.74,0.05694,0.0,5,145.08,98.98,40,0.18,253,60.0,31,531.75,0.155,2,41,178.0,1.0,11.0,2.3,84.0,2,3.88.89,11,27.86,55.0,U381,False,user_1
U9248,44,16840,8,500.0,26.75,0.38058,37.79372,5,255.21,68.4,13,0.346,92,16.0,2,519.03,0.213,0,49,128.0,0.6320416451198928,21.0,5.0,11.0,2,4.42.71,13,17.74,53.0,Z001,True,user_3
U9993,,10959,7,500.0,8.9,0.32163,38.43218,7,107.08,67.75,6,0.225,42,0.0,13,607.5,0.168,0,30,114.0,0.649808837535537,9.0,2.3,9.0,7,4.59.27,9,7.81,5.0,X456,False,user_3
U3187,,14372,6,1252.98,32.98,0.78611,75.16787,5,555.21,246.35,17,0.395,91,31.0,15,1169.47,0.368,2,22,72.0,0.28886407933678365,25.0,1.4,43.0,6,6.74.38,4,21.08,27.0,X123,False,user_3
U7827,25,16052,7,500.0,1.58,0.4938,51.44494,5,197.56,133.69,1,0.321,0,0.0,5,531.57,0.164,0,38,93.0,0.49258956595964787,19.0,2.0,68.0,0,4.88.39,7,18.6,23.0,U644,False,user_2
U4699,,18351,9,500.0,27.06,0.68053,67.29282,7,189.01,31.08,14,0.457,97,30.0,11,474.17,0.282,3,50,84.0,0.32593835972948654,24.0,4.9,61.0,5,3.69.52,6,27.7,20.0,X789,False,user_3
U8228,50,29883,14,500.0,7.69,0.44953,51.10231,6,168.41,102.68,9,0.325,45,0.0,11,542.5,0.364,3,66,111.0,0.4806892843151543,18.0,2.4,22.0,10,6.81.99,8,26.57,17.0,G703,True,user_2
U1465,,30278,14,500.0,33.24,0.18221,23.69316,4,261.65,82.33,22,0.281,80,31.0,22,622.14,0.464,4,60,137.0,0.7770936355893322,19.0,4.5,56.0,6,4.31.15,12,18.11,4.0,X123,False,user_3
U5034,,20469,10,500.0,50.08,0.20284,21.44863,5,112.59,112.92,34,0.227,142,45.0,21,647.73,0.263,3,63,145.0,0.8330267361144875,15.0,4.5,4.0,7,9.67.50,11,19.0,76.0,Z001,False,user_3
U5748,,19960,10,500.0,10.95,0.3959,39.18666,5,232.62,48.64,6,0.24,19,13.0,20,623.02,0.247,5,56,130.0,0.6610425289256778,15.0,1.3,18.0,4,8.02.98,15,6.42,41.0,X123,False,user_3
U4700,27,18429,10,2173.34,55.4,0.43023,45.70926,5,611.57,553.06,35,0.274,173,58.0,26,2074.31,0.444,5,59,121.0,0.5913298932954072,20.0,4.0,29.0,5,7.31.38,11,22.41,14.0,X711,False,user_1
U9419,57,11647,6,714.85,37.98,0.82435,86.40307,5,439.98,113.76,23,0.514,130,40.0,11,667.56,0.212,1,26,40.0,0.11733153299870763,32.0,3.3,74.0,7,8.87.12,7,24.59,29.0,M403,False,user_1
U3663,36,19168,10,2323.08,67.11,0.95794,100.0,4,738.04,608.86,37,0.704,195,57.0,22,2423.72,0.471,2,41,33.0,0.0,42.0,3.6,76.0,5,4.51.11,15,29.77,27.0,X860,True,user_1
U6007,24,28236,15,500.0,4.16,0.46458,51.35234,6,146.68,77.79,4,0.392,6,4.0,4,560.48,0.36,4,69,108.0,0.4533532153535711,23.0,2.9,14.0,4,3.67.29,15,6.62,34.0,W830,False,user_2
U4890,27,14784,8,500.0,10.25,0.48401,47.45979,3,218.73,115.89,6,0.334,1,5.0,8,473.73,0.124,0,24,109.0,0.5315632021115839,18.0,1.7,19.0,6,4.14.61,13,16.67,30.0,Y753,False,user_2
U5111,39,16326,10,500.0,0.0,0.49,49.02034,5,229.78,99.46,2,0.315,0,13.0,10,408.35,0.239,6,46,117.0,0.5471129192628909,20.0,1.7,21.0,6,1.29.96,5,29.14,23.0,H489,False,user_2
U5981,34,28208,13,500.0,0.0,0.46997,43.0865,4,364.62,96.64,4,0.357,22,1.0,17,109.32,0.357,2,58,112.0,0.5465338580693154,21.0,1.3,58.0,4,4.75.52,12,21.59,36.0,A538,False,user_2
U5658,,22688,11,500.0,21.33,0.60906,62.17253,6,209.91,79.49,13,0.39,71,22.0,10,340.58,0.24,2,54,84.0,0.3709552964676905,20.0,2.2,10.0,5,2.51.47,10,9.95,36.0,X123,False,user_3
U5412,,28571,13,500.0,45.19,0.17747,24.56764,6,60.51,81.89,29,0.24,149,32.0,23,469.45,0.35,4,65,139.0,0.7801901945981395,13.0,3.7,79.0,10,9.95.53,13,1.34,5.0,X789,False,user_3
U9250,25,15853,7,500.0,44.87,0.19759,15.39645,9,203.47,69.7,28,0.269,129,39.0,22,470.97,0.117,3,35,159.0,0.8331891507971919,15.0,2.3,68.0,6,9.60.09,9,29.35,45.0,O567,True,user_1
U2034,,23247,11,500.0,32.0,0.26715,30.89154,4,217.84,141.02,22,0.27,91,35.0,22,541.11,0.295,4,49,132.0,0.6834702719767933,18.0,2.6,72.0,4,8.73.00,4,19.23,23.0,X789,False,user_1
U1381,,19838,9,500.0,40.63,0.27002,33.37035,11,204.42,77.72,21,0.179,122,40.0,10,560.16,0.283,2,33,136.0,0.7108701816530791,9.0,3.4,31.0,3,1.94.31,15,24.63,38.0,X123,True,user_3
U4396,52,10000,2,500.0,10.26,0.4935,48.87341,16,211.84,34.3,5,0.297,35,9.0,7,725.9,0.198,5,0,104.0,0.5122137599750276,17.0,3.6,56.0,4,4.57.82,15,2.38,0.0,G476,False,user_2
U8447,26,28860,13,500.0,45.97,0.80479,76.90994,4,97.17,107.87,29,0.571,158,28.0,16,423.02,0.374,4,66,63.0,0.20209016113298486,28.0,4.5,32.0,8,6.59.06,12,17.33,45.0,T637,True,user_1
U4972,,33230,17,500.0,34.54,0.23819,27.22796,8,345.26,30.87,20,0.34,93,26.0,14,304.88,0.338,4,86,141.0,0.7315743548870357,23.0,2.6,44.0,5,8.17.38,15,27.62,73.0,X789,False,user_3
U3600,,12209,6,500.0,9.31,0.39532,42.5664,7,295.11,63.14,3,0.264,25,7.0,0,407.11,0.099,7,16,111.0,0.5916695562208845,18.0,4.0,11.0,3,6.85.51,6,18.92,9.0,Z001,False,user_3
U5407,,28003,14,1123.83,30.43,0.71699,68.14937,5,590.69,279.51,19,0.435,79,42.0,11,1291.5,0.439,1,84,85.0,0.41868759037246184,28.0,2.5,21.0,3,9.19.29,6,11.41,20.0,X123,True,user_1
U9580,,16284,6,500.0,0.0,0.51152,57.60799,8,239.63,1.02,1,0.303,0,0.0,0,501.29,0.233,7,38,99.0,0.4846833425457272,18.0,3.9,10.0,5,7.62.23,12,8.97,14.0,Z999,False,user_3
U0555,,12986,7,500.0,40.75,0.18548,20.20347,6,132.12,54.91,23,0.162,136,30.0,11,601.24,0.205,0,24,155.0,0.9256596951476127,13.0,4.7,63.0,4,2.35.65,14,2.99,43.0,X123,True,user_3
U6219,54,36825,17,500.0,0.77,0.50993,53.66906,7,350.91,73.87,2,0.42,28,0.0,6,443.71,0.502,3,87,93.0,0.42069570543289025,26.0,2.5,81.0,7,7.92.68,4,0.1,62.0,K682,True,user_2
U7294,41,15722,9,897.48,12.0,0.5713,59.88234,6,701.01,112.38,12,0.362,47,15.0,10,847.34,0.167,0,43,101.0,0.456825644302653,24.0,3.1,98.0,3,6.33.73,8,10.29,5.0,G447,True,user_2
U3712,40,16450,8,500.0,3.01,0.47744,50.59194,4,291.77,84.72,2,0.394,12,15.0,5,328.58,0.305,0,42,92.0,0.5561971505935197,24.0,2.1,69.0,6,6.87.09,11,17.06,62.0,M278,False,user_2
U9682,,23886,12,500.0,46.42,0.2002,19.69065,5,319.61,129.71,29,0.265,167,50.0,14,466.93,0.261,4,61,156.0,0.8043129389982824,15.0,3.2,86.0,8,7.26.25,12,27.0,11.0,X123,True,user_3
U5600,53,28208,15,500.0,42.49,0.81535,83.75656,5,164.29,69.57,27,0.632,134,48.0,34,501.09,0.373,5,81,56.0,0.14673777217775125,34.0,3.2,36.0,5,1.66.25,8,29.56,34.0,R051,False,user_1
U1884,31,16921,9,500.0,17.21,0.34493,42.98197,5,283.63,109.11,7,0.265,63,7.0,8,586.75,0.219,0,59,121.0,0.5996712508454756,12.0,4.3,81.0,3,9.49.72,7,2.95,2.0,M384,False,user_2
U4283,,27441,13,871.51,44.43,0.80017,81.35078,5,680.01,113.06,29,0.491,135,48.0,13,927.62,0.344,8,67,57.0,0.173457526984631,33.0,4.2,24.0,6,5.26.67,9,8.6,49.0,Z999,True,user_3
U8671,45,25577,13,500.0,67.13,0.0583,0.0,8,320.6,75.59,40,0.134,205,59.0,29,698.71,0.23,7,70,180.0,0.9542429470062338,9.0,2.8,56.0,3,9.63.92,15,0.95,63.0,Q841,False,user_1
U8752,,14319,8,500.0,1.61,0.46198,46.53478,7,148.57,53.61,2,0.333,2,2.0,4,484.62,0.16,2,54,115.0,0.4779629705868062,18.0,1.9,39.0,11,3.23.15,11,10.36,34.0,Z001,False,user_3
U2046,42,26045,12,500.0,11.13,0.47231,42.6367,9,158.15,77.28,10,0.337,45,16.0,6,524.25,0.334,0,54,116.0,0.5137626076727674,16.0,2.2,69.0,4,4.94.11,14,19.6,8.0,Q217,False,user_2
U3541,,22207,11,500.0,46.4,0.1938,23.98756,4,144.88,196.14,27,0.247,122,43.0,19,498.44,0.29,6,45,146.0,0.7694484729670076,14.0,3.1,59.0,8,6.92.55,7,12.47,27.0,Z001,True,user_3
U0529,38,24912,12,500.0,35.18,0.19397,25.22491,5,374.78,67.4,23,0.325,111,43.0,13,430.49,0.347,2,66,144.0,0.7746012755150985,20.0,4.9,78.0,4,6.74.32,13,24.37,24.0,X123,False,user_3
U1091,18,20436,9,500.0,29.22,0.1694,21.28713,10,216.93,38.34,14,0.186,74,28.0,10,540.97,0.22,3,32,164.0,0.7481436473670884,9.0,3.8,25.0,7,6.27.90,8,2.01,23.0,L617,False,user_1
U7446,35,19370,8,557.5,40.56,0.79741,76.24522,6,163.84,121.13,25,0.502,129,43.0,24,529.93,0.287,4,31,55.0,0.2568937863216092,27.0,2.2,90.0,3,6.40.96,4,19.18,45.0,X789,True,user_3
U5341,46,17677,11,500.0,0.0,0.48613,52.27921,8,444.54,62.12,2,0.397,35,19.0,9,666.32,0.23,2,70,111.0,0.4962719974179707,24.0,5.0,33.0,8,5.46.24,15,29.96,44.0,T122,False,user_2
U8609,50,18035,9,500.0,9.65,0.48152,47.55768,3,254.09,208.8,7,0.333,39,15.0,11,421.06,0.262,6,27,112.0,0.5382927859228359,22.0,4.4,9.0,3,9.66.74,4,5.62,2.0,L823,False,user_2
U0145,30,14896,9,500.0,5.17,0.497,51.24122,4,222.0,131.22,2,0.384,33,0.0,5,466.02,0.225,1,48,106.0,0.514784170542301,20.0,2.9,41.0,4,9.70.95,8,28.94,48.0,H589,True,user_2
U8441,63,25817,10,730.86,38.53,0.77146,73.87207,7,698.83,68.45,22,0.431,129,34.0,18,606.48,0.308,4,35,61.0,0.26990114042118607,29.0,3.8,5.0,1,2.46.19,10,23.05,55.0,X123,False,user_3
U6305,,14551,7,500.0,53.65,0.33432,33.082,7,136.99,98.12,30,0.187,126,62.0,12,533.84,0.208,4,39,139.0,0.7224950024967661,8.0,1.6,66.0,6,3.73.54,14,9.69,52.0,J300,True,user_1
U0880,44,16196,7,500.0,55.58,0.13653,8.40335,10,94.28,42.81,29,0.134,164,66.0,15,367.25,0.235,4,53,160.0,0.9409170293871558,8.0,4.9,20.0,5,2.70.55,14,12.71,13.0,V778,True,user_1
U6637,,17102,9,712.88,40.35,0.83263,73.76778,2,364.4,436.8,24,0.377,127,40.0,15,712.07,0.282,7,34,80.0,0.21213952372571585,23.0,1.8,75.0,4,4.51.77,7,3.2,7.0,Z001,False,user_3
U0066,45,15624,8,670.21,2.31,0.5656,50.58189,5,270.19,184.24,6,0.358,0,0.0,0,553.32,0.299,0,18,101.0,0.5677826226239172,21.0,4.4,91.0,6,7.18.55,6,20.48,16.0,L836,False,user_2
U9483,43,18448,8,500.0,8.34,0.46015,49.5817,6,203.84,99.74,3,0.272,20,0.0,11,401.64,0.203,0,43,116.0,0.4657517054213943,15.0,3.0,60.0,7,4.21.95,10,16.84,17.0,C072,False,user_2
U8870,,17280,8,500.0,79.69,0.04501,0.0,7,134.11,98.89,46,0.156,237,81.0,30,423.51,0.164,1,33,175.0,0.9993520667807374,13.0,4.0,67.0,5,8.87.78,5,5.43,25.0,M198,False,user_1
U3280,,17605,7,500.0,0.0,0.51425,48.1554,2,95.57,185.67,1,0.291,0,6.0,0,572.95,0.29,11,33,102.0,0.6205309187546582,15.0,2.5,44.0,4,8.03.99,5,15.77,41.0,Z123,False,user_2
U2578,,18667,10,672.33,20.06,0.64136,64.04146,2,248.58,417.57,11,0.493,45,30.0,18,662.87,0.19,7,53,84.0,0.3791738411334843,28.0,3.1,11.0,5,5.32.08,9,28.7,48.0,X789,False,user_3
U0475,34,27813,14,500.0,63.27,0.1116,0.0,3,296.05,226.2,37,0.129,209,43.0,31,487.72,0.38,2,75,175.0,0.9670983712613059,9.0,3.5,44.0,7,1.11.32,8,29.04,30.0,H112,False,user_1
U2158,40,15276,7,500.0,2.05,0.46438,53.04488,6,295.54,88.35,2,0.323,0,11.0,9,556.24,0.157,1,40,99.0,0.4830219141141925,17.0,2.8,42.0,8,1.25.75,15,23.83,3.0,Y176,False,user_2
